RSN,Vs30,EQID,Magnitude,Rjb,Lowest Usable Freq - Ave. Component (Hz),Tp,Duration_5_75,Duration_5_95,EQname,StationName
10887,291.9,1019.0,4.66,37.45,0.1875,-999.0,9.49891360768454,20.031822882409152,14312160,Camarillo - Arneill & Pickwick
10888,386.27,1019.0,4.66,48.32,0.225,-999.0,5.126736597615849,12.1349650638794,14312160,Point Mugu - Naval Air Station
10889,351.4,1019.0,4.66,41.3,0.125,-999.0,11.40674496209596,23.72835217230795,14312160,Camarillo
10890,427.41,1019.0,4.66,45.74,0.3375,-999.0,5.6279607367431055,11.27967560120655,14312160,Leona Valley - Fire Station #1
10891,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999
10892,425.25,1019.0,4.66,20.81,0.225,-999.0,3.247010006918635,10.095010670386303,14312160,Los Angeles; Mullholland Fire Station 109 Mullholland Dr (at Fwy 405); 1-story; ground level
10893,304.04,1019.0,4.66,19.25,0.1125,-999.0,11.10136170596009,19.51631825876415,14312160,Van Nuys - Fire Station No. 39
10894,398.94,1019.0,4.66,14.73,0.1,-999.0,5.44970526266873,12.8414892643054,14312160,Sylmar - Fire Station #91
10895,287.16,1019.0,4.66,14.31,0.175,-999.0,10.3684305671096,22.01993711729675,14312160,Reseda - Fire Station 100
10896,449.95,1019.0,4.66,5.21,0.1,-999.0,0.7083470237125925,2.3805128809250897,14312160,Granada Hills - Porter Ranch Fire Station 8
10897,397.99,1019.0,4.66,9.96,0.1375,-999.0,2.96760759486301,8.866460976531695,14312160,Granada Hills; Knollwood FS 18
